topic_index,pop_idx,tokens
485,0.012696667584206723,流感 爆发 疫情 出现 预防 病例 死亡 疫苗 疾病 儿童 严重 致命
486,0.03278074506136656,中国 遣返 腐败 回国 杨秀珠 追逃 反腐 反腐败 外逃 执法 贪官 红色
487,0.06753820508309853,越南 美债 国债 中国 持有 亿美元 减持 万亿美元 增持 美国 外汇储备 最大
488,0.005479098843952527,污染 眼镜 有毒 土壤 污染物 拉姆 比亚迪 克莱 图右 石化 图左 伯明翰
489,0.004020810406878999,马来西亚 大马 吉隆坡 纳吉布 哈夫 马哈蒂尔 安东尼 纽兰 总理 填海 塔尔 李克强
490,0.021742747422131687,一枚 木星 公里 击中 朱诺 这枚 捕获 末日 火箭弹 时间 曝出 试射
491,0.013804305121155207,公务员 索尼 威尼斯 工资 合拍 中国 影视 电视节 表示 波特曼 访港 莱维
492,0.0037982316137328688,银行 按揭 贷款 利率 拆息 资金 港元 香港 本港 金管局 楼市 市场
493,0.005391895222996377,股价 盈利 中段 债券 国库 三十年 价格 预期 十二分 分析家 公司 孳息
494,0.0009376373669500097,禽流感 防控 豁免权 布拉加 兽医 古铁雷斯 家禽 陈化兰 整顿 疫情 国家 病毒
495,0.07020224717077349,关税 中国 加徵 美国 特朗普 亿美元 贸易战 贸易 商品 徵收 产品 货品
496,0.056501898851017786,太阳 黑洞 宇宙 发现 望远镜 观测 恒星 客户端 天文学家 质量 天文 天文台
497,0.009336245203078034,议员 众议员 民主党 美国国会 听证会 国会议员 国会 共和党 议会 支持 布拉 女议员
498,0.01359105679144534,波多黎各 郭文贵 工作 总督 汉密尔顿 属地 文件 陈志煜 伪造 公安机关 已经 灯塔
499,0.07194951142785103,旅游 游客 中国 旅客 旅行 旅游业 公园 旅行社 目的地 万人次 赴美 观光
500,0.02417099737184153,签证 申请 公民 入境 护照 赴美 工作 表示 绿卡 中国 外国 获得
501,0.14544330980144415,中国 企业 市场 经济 贸易 开放 投资 发展 全球 领域 产业 认为
502,0.027534847344213846,学员 阅读 纸牌 中国 老人 太平 全民 美剧 孙哲 地毡 读书 铃木
503,0.0022508610027010124,流动 鸦片 人大 类药物 过量 光耀 成瘾 止痛药 磨擦 滥药 指出 认为
504,0.0032799269057159687,贝尔 跑车 成衣 秩序 本田 车展 新一代 高性能 配对 新款 平治 概念车
505,0.011160139336433615,测试 回购 人造肉 彩票 造假 奖金 强力 植物 公司 头奖 福士 南极
506,0.0002748936637068367,折返 艾玛 转飞 一班 急降 冒烟 起落架 撞倒 水牛城 赖恩 史东 该架
507,0.013963345304920069,加拿大 墨西哥 北美 特朗普 协定 北美自由贸易协定 贸易 谈判 国家 协议 自贸 总统
508,0.0057991367384174555,覆辙 重蹈 台积 专案 卡西迪 增购 雪茄 加入 攻防战 全球 美若 日本
509,0.04703364066753591,日圆 日本 日本央行 美元兑 日股 亚洲 刺激 日经 出口 日本政府 表示 汇价
510,0.025152513769561954,制造业 订单 指数 采购 服务业 协会 供应 管理 经理人 美国 耐用品 初值
511,0.01941239354996294,经济 财长 改革 保尔森 特纳 底特律 会议 问题 金融 财政部长 全球 行长
512,0.0007624004161316635,酷刑 核电 罗德曼 精子 报告 审讯 逼供 水刑 小池 发电量 避孕 信息技术
513,0.00859780441144008,世贸中心 里昂 今年 嘉华 保险业 领头 全球 售予 部分 亚洲 倒塌 朗讯
514,0.0005923205746719473,共和党 两党 共和 民主党 领袖 民主 奥巴马 上限 国会 众议院 方案 党籍
515,0.07420054513478763,少年 防弹 艾伦 新闻 普里 斯卡拉 穆奇 公告牌 cn 人民网 扑灭 延伸
516,0.06305320482684405,特朗普 环球时报 日称 特约记者 表示 媒体 可能 问题 总统 没有 采访 认为
517,0.032644613966397715,指数 美股 综合 昨日 早段 标准 消息 平均 普尔 工业 道琼斯 纳斯达克
518,0.0011311658915521413,洛克 国安 地下 利尔 两极 开采 丁基橡胶 卤化 岩士 佩斯 兴奋剂 勘探
519,0.010043434405794282,英文 过境 民进党 国民党 马英九 台湾 台湾地区 立委 出访 岛内 当局 台独
520,0.006689930145421385,现身 牛仔 尊尼 敦煌 赫尔 组合 壁画 韩国 求情 前日 杂碎 娱闻
521,0.0018425335261775977,捐款 失踪 捐赠 遗体 慈善 章莹颖 志愿者 捐出 筹款 绑架 红十字会 组织
522,0.00019131097286399236,比前 卡利 能源部长 维斯 朱棣文 通知书 型态 卡什 万宗 能源部 第七个 整容
523,0.015083199281925542,基金 投资 股票 资产 表现 回报 市场 比重 指数 企业 对冲 平均
524,0.008559774795568909,法案 政府 禁止 要求 限制 法律 规定 签署 国家 表示 宪法 华府
525,0.015340854849629092,机场 保安 炸弹 恐袭 当局 加强 国土 安全 检查 威胁 国际 安全部
526,0.028559027025361453,码头 货柜 物体 遥控 利维 港口 公尺 停售 速度 没有 空姐 丹尼
527,0.0005998743871900439,迪伦 鲍勃 奢侈品 涂鸦 台股 哪吒 日盛 莫拉莱 奈特 乔丹 并重 郑慧文
528,0.025912307569407607,香港 本港 内地 发展 经济 政府 表示 本地 方面 亚洲 市场 相信
529,0.03239859138593324,员工 工作 离职 解雇 开除 公司 花红 薪金 职员 一元 总部 内部
530,0.12181804506321206,排名 世界 量子 排行榜 第一 全球 厕所 榜首 名列 大学排名 公布 最新
531,0.01854212411809732,芭芭拉 马桶 张召忠 华特 鲁斯 格林维尔 赤潮 撞沉 成为 没有 沉船 靓佬汤
532,0.04839512846833175,艺术 博物馆 中国 历史 展览 文化 文物 展出 收藏 参观 唐人街 美术馆
533,0.001432118502837271,高压 布斯 队伍 流浪 越境 洛根 科幻电影 分社 利奥 航舰 米特 战队
534,0.07386006196033605,中国 问题 工作 领导 人民 中共 干部 非常 邓小平 现在 中国共产党 社会主义
535,0.005702116558038822,监狱 囚犯 关押 关塔那摩 犯人 囚禁 越狱 虐囚 狱警 西部 狱中 囚室
536,0.03166701703955199,双方 达成 中国 谈判 协议 贸易 中美 经济 共识 两国 贸易战 成果
537,0.054474646917636864,米歇尔 邮报 每日 女儿 妻子 第一夫人 夫人 丈夫 来源 白宫 夫妇 照片
538,0.007973387780678643,治疗 患者 癌症 肿瘤 药物 疗法 临床 细胞 乳癌 临床试验 精准 批准
539,0.017414548302832695,报告 显示 白人 比例 问题 网站 严重 儿童 人权 社会 数据 人数
540,0.03467498760628393,导弹 中国 拦截 侦察 发射 雷达 侦察机 进行 武器 系统 美军 战机
541,0.02065964430435755,导航 卫星 北斗 中国 一号 定位 导航系统 三号 指挥 我国 神舟 系统
542,0.000667247919477029,巴哈马 天桥 顺风 多利 黑五 马车 阿巴 牌子 设计师 国际品牌 丧命 微粒
543,0.00913736343467528,矽谷 股市 下跌 公司 石油 会计 安龙 油价 交易所 影响 破产 买卖
544,0.04326574134113616,政治 社会 民众 问题 政府 认为 国家 没有 民主 这种 分裂 政策
545,0.008994144572991247,特朗普 总统 言论 当选 批评 竞选 政策 共和党 上任 支持 认为 政治
546,0.023994421021589853,餐厅 牛肉 客人 汉堡 顾客 酒吧 食物 朱古力 口味 厨师 蛋糕 味道
547,0.03331986826456859,警察 旧金山 当地 斯科特 事件 警方 总领馆 警察局 纵火 枪杀 没有 一名
548,0.05012564375467359,网络 网络攻击 黑客 黑客攻击 威胁 攻击 信息 公司 证据 网络战 网络安全 没有
549,0.0016116740229015947,刘强 京东 沙漠 凯尔 明尼苏达州 明尼阿波利斯 超音速 南瓜 狙击手 噪音 贝贝 明尼苏达
